bin,0.876712328767123,7.346,100,50
bin,0.876712328767123,3.759,100,50
bin,1,4.339,100,50
bin,0.876712328767123,6.287,100,50
bin,1,6.004,100,50
bin,0.727272727272727,6.968,100,50
bin,0.876712328767123,3.183,100,50
bin,0.876712328767123,3.614,100,50
bin,0.876712328767123,2.918,100,50
bin,1,5.658,100,50
gau,0.876712328767123,4.74,100,50
gau,1,2.532,100,50
gau,1,2.777,100,50
gau,1,4.272,100,50
gau,0.876712328767123,4.307,100,50
gau,0.727272727272727,5.338,100,50
gau,1,2.273,100,50
gau,0.876712328767123,3.954,100,50
gau,1,2.477,100,50
gau,1,4.13,100,50
